EP-0397840-A1	19901122	HYDRAULISCHE SCHALTUNGSANORDNUNG.	BUCHER MASCHF GMBH	KRUMREY WALTER
EP-0410984-A1	19910206	SPULENKÖRPER UND VERFAHREN ZUR HESTELLUNG EINES SPULENKÖRPERS.	SIEMENS AG	KOELLING DIETER,DITTMANN MICHAEL
EP-1431529-A1	20040623	Verfahren zur Anhebung oder Absenkung der Abgastemperatur bei Dieselmotoren	DEUTZ AG	MIEBACH ROLF,KAISER MICHAEL
EP-0658310-A1	19950621	Mindestens 4-schichtig coextrudierte, biaxial verstreckte, transparente, schlauchförmige Wursthülle mit hoher Barrierewirkung gegenüber Wasserdampf-Sauerstoffpermeation und Lichtdurchlässigkeit.	WOLFF WALSRODE AG	KRALLMANN ANTON DIPL-ING,HENNIG-CARDINAL VON WIDDERN MI,REINERS ULRICH DR
EP-0586443-A1	19940316	SILIKONHALTIGES ENTSCHÄUMERGRANULAT.	HENKEL KGAA	WICHE ADOLF,JUNG DIETER,PIOCH LOTHAR,WILMS ELMAR
EP-1520664-A1	20050406	Einrichtung zum Beschneiden eines Druckproduktes	MUELLER MARTINI HOLDING AG	BOSS HEINZ
EP-0544161-A1	19930602	Verfahren und Vorrichtung zum Feinreinigen und Sterilisieren von pharmazeutischen Gummistopfen.	SAUTER AG	SIRCH EDGAR DIPL-ING,BRANDT ULRICH DR,WETZEL JUERGEN DIPL-ING,RIEMANN GUNNAR DR
EP-1142915-A1	20011010	Additivarme strahlenhärtbare Bindemittel	BASF AG	BINDER HORST,NEUMANN PETRA
EP-1123677-A1	20010816	Anordnung mit einer Vorrichtung zum Erwärmen und/oder Warmhalten von Geschirreinheiten	SCHROEDER WALTER	SCHROEDER WALTER,MITTERMEIER CHRISTIAN
EP-0578940-A1	19940119	Wasserdispergierbare Polyurethanpolyole und ihre Verwendung in Bindemitteln.	BAYER AG	YUVA NUSRET,KAHL LOTHAR DR,BLUM HARALD DR,BOCK MANFRED DR
EP-0264466-A1	19880427	Ventil mit Faltenbalg.	LEYBOLD AG	TUSCHWITZ PETER,MUHLHOFF MARTIN,CONTZEN FRANZ-PETER
EP-0270704-A1	19880615	Befestigungselement zur Festlegung einer Osteosyntheseplatte an einem Knochen.	AESCULAP WERKE AG	LUTZE THEODOR
EP-1720746-A1	20061115	SCHEIBENWISCHVORRICHTUNG, INSBESONDERE FÜR EIN KRAFTFAHRZEUG	BOSCH GMBH ROBERT	RAPP JUERGEN,KRAUS ACHIM,VOLZ HEIKO
EP-0595942-A1	19940511	VERFAHREN ZUR HERSTELLUNG VON POLYOLVERBINDUNGEN.	HENKEL KGAA	KLEIN JOHANN,BEUER BERND,DAUTE PETER,HEES UDO
EP-1067225-A1	20010110	Verfahren und Vorrichtung zum Befestigen der Fadenscharanfänge auf der Trommel einer Konusschärmaschine	MAYER KARL	WISNIEWSKI HERBERT
EP-0335208-A1	19891004	Kunststoff-Bauelement.	TRIER LOTHAR	TRIER LOTHAR
EP-1155171-A1	20011121	VERFAHREN ZUM ZÜCHTEN EINES $G(A)-SIC-VOLUMENEINKRISTALLS	SIEMENS AG	STEIN RENE,KUHN HARALD,VOELKL JOHANNES
EP-0920684-A1	19990609	CHIPKARTE MIT PERSONALISIERUNGSSPEICHER UND VERFAHREN ZUM EIN- UND AUSGEBEN VON DATEN	BOSCH GMBH ROBERT	GROEGER KLAUS-ERWIN
EP-0945712-A1	19990929	Vorrichtung zum Messen eines Gasflusses	SIEMENS ELEMA AB	WALLEN LARS,ARVIDSSON CARL-ERIK
EP-1113734-A1	20010711	LOCKENWICKLER	SOLIDA TEXTIL & NETZWAREN MFG	DIETZE RUTHARD
EP-0440870-A1	19910814	Dehnfugenband.	SCHOOP & CO AG	SCHOOP TRAUGOTT,SCHOOP JUERG
EP-1062700-A1	20001227	LEISTUNGSHALBLEITERBAUELEMENT MIT MESA-RANDABSCHLUSS	EUPEC	BARTHELMESS REINER,SCHMIDT GERHARD
EP-0446883-A1	19910918	Auflösewalze.	RIETER AG MASCHF	FAAS JUERG,STAEHELI PAUL,DEMUTH ROBERT
EP-1049915-A1	20001108	PIEZOELEKTRISCHER DEHNUNGSSENSOR UND VERFAHREN ZUR MESSUNG VON DEHNUNGEN AUF OBERFLÄCHEN MIT EINEM SOLCHEN SENSOR	SCHLAEPFER MESSTECHNIK AG	MAECHLER DARIO,SCHLAEPFER BRUNO,TANNER MATTHIAS
EP-0158002-A1	19851016	Vorrichtung zum Verbinden von Lagen flächigen Materials.	LORBER KURT	LORBER KURT
EP-0481268-A1	19920422	Torsionsschwingungsdämpferanordnung.	DEERE & CO	SPRINGER KLAUS DIPL-ING
EP-1610911-A1	20060104	WÄRMETAUSCHER UND VERFAHREN ZUR OBERFLÄCHENBEHANDLUNG EINES SOLCHEN	BEHR GMBH & CO KG	ENGLERT PETER,MAMBER OLIVER,SEDLMEIR SABINE,BOGER SNJEZANA,FISCHLE KLAUS
EP-0564409-A1	19931006	Pyrimidinderivate und Verfahren zu ihrer Herstellung.	CIBA GEIGY AG	ZIMMERMANN JUERG DR
EP-1493697-A1	20050105	Verfahren und Vorrichtung zum Anheben von einzelnen flächigen Objekten, insbesondere von zu belichtenden Druckplatten	HEIDELBERGER DRUCKMASCH AG	TRILK AXEL,WOLFF BERNHARD KARL
EP-1058808-A1	20001213	STICH- UND KUGELSCHUTZKLEIDUNG	AKZO NOBEL NV	KLINGSPOR CHRISTOPH,NEU STEFFEN,BOETTGER CHRISTIAN,FELS ACHIM,POLLIGKEIT WOLFGANG
EP-0162195-A1	19851127	Vorrichtung zur Neutralisation von sauren Kondensaten.	KRAUSE WILLIBALD	GOEDDEKE HEINRICH,ROESKE WOLFGANG
EP-1785161-A1	20070516	Behandlungsraum einer Partikeltherapieanlage, Therapieplan, Verfahren zur Erstellung eines Therapieplans und Bestrahlungsverfahren	SIEMENS AG	RIETZEL EIKE DR,ZEUNER TORSTEN DR,HERRMANN KLAUS,SOMMER ANDREAS,GROEZINGER SVEN OLIVER DR
EP-0571438-A1	19931201	AEROGELE ALS TRÄGERMATERIAL FÜR TREIBMITTELSYSTEME.	HENKEL KGAA	NICKEL DIETER,DZIALLAS MICHAEL,HALLER WERNER,DOLHAINE HANS,BURBACH ELKE
EP-1140678-A1	20011010	VORRICHTUNG ZUM WENDEN VON BLATTGUT	GIESECKE & DEVRIENT GMBH	MYLAEUS ULRICH,BIELEFELD DETLEF
EP-0925552-A1	19990630	CHIPKARTE UND VERFAHREN ZUR HERSTELLUNG EINER CHIPKARTE	CT FUER MIKROVERBINDUNGSTECHNI	WILM ROBERT,REINERT WOLFGANG
EP-1165020-A1	20020102	KOSMETISCHE ZUBEREITUNGEN	BIOTEC ASA	FABRY BERND,WACHTER ROLF,ANSMANN ACHIM,GRIESBACH UTE,EISFELD WOLF,ENGSTAD ROLF E
EP-1422212-A1	20040526	Verfahren zur Herstellung von Cyclopentenonen	BASF AG	LIANG SHELUE DR,FISCHER ROLF-HARTMUTH DR,HUBER-DIRR SYLVIA DR,HAUNERT ANDREA DR
EP-1393612-A1	20040303	Rasenmäher	KRESS WERNER	KRESS WERNER
EP-0481225-A1	19920422	Quellmittel und Wasserabsorptionsmittel auf Polymerbasis und ihre Verwendung zur Herstellung von Hygieneartikeln und zur Bodenverbesserung.	STOCKHAUSEN CHEM FAB GMBH	KLIMMEK HELMUT DR,CHMELIR MIROSLAV DR
EP-1530554-A1	20050518	VERFAHREN ZUR HERSTELLUNG VON SYNTHETISCHEN KOHLENWASSERSTOFFEN	BASF AG	LANGE ARNO DR,RATH HANS-PETER DR,MACH HELMUT DR
EP-0414127-A1	19910227	Magnetgelagerte Vakuumpumpe.	LEYBOLD AG	SCHNEIDER HELMUT,KABELITZ HANS-PETER DR,LAESSIG HARALD
EP-0629890-A1	19941221	Optronisches Rundumsuchgerät.	BODENSEEWERK GERAETETECH	UWIRA BERND DR
EP-0620068-A1	19941019	Bohrfutter.	ROEHM GUENTER H	ROEHM GUENTER HORST
EP-0870220-A1	19981014	SCHALTUNGSANORDNUNG ZUR HILFSSPANNUNGSERZEUGUNG	SIEMENS AG	SEMMLER PETER
EP-1586861-A1	20051019	Verfahren und Vorrichtung zur Darstellung von Fahrerinformationen unter Berücksichtigung anderer beweglicher Objekte	BOSCH GMBH ROBERT	FAENGER JENS,BRENNER CLAUS
EP-1785732-A1	20070516	Anordnung zum Detektieren einer Rotation eines Drehelements	HORST ZIEGLER UND PARTNER GBR	ZIEGLER HORST PROF DR,LEIPOLD HOLGER
EP-1384631-A1	20040128	Aufbaustruktur für ein Fahrzeug mit Rollbügelvorrichtung	PORSCHE AG	STEINHAUSER DIETER,MEIER THOMAS
EP-0120253-A1	19841003	Gegebenenfalls geschäumte Intumeszenzmassen und daraus hergestellte Formteile.	BAYER AG	VON BONIN WULF DR,JONAS FRIEDRICH DR
EP-1063655-A1	20001227	Funktionelle Organylorganyloxysilane auf Trägerstoffen in Kabelcompounds	DEGUSSA	LAVEN RALF DR,MONKIEWICZ JAROSLAW DR,BARFURTH DIETER,EDELMANN ROLAND,STANDKE BURKHARD DR,FRINGS ALBERT-JOHANNES DR,MACK HELMUT DR,HORN MICHAEL DR,JENKNER PETER DR
EP-0506616-A1	19920930	Photoempfindliches Gemisch auf Basis von Acrylaten.	CIBA GEIGY AG	WIESENDANGER ROLF DR,STEINMANN BETTINA DR,SCHULTHESS ADRIAN DR,HUNZIKER MAX DR
EP-0582543-A1	19940209	Zur Herstellung einer Rohrverbindung dienende Kupplungsvorrichtung.	STEBI TECH AG	HAENER GOTTFRIED
EP-1340593-A1	20030903	Schleifwerkzeug, insbesondere Trennschleifwerkzeug	DIEWE DIAMANTWERKZEUGE GMBH	DIETMAIR JOHANN
EP-1682376-A1	20060726	VERSCHLUSSEINRICHTUNG FÜR EINE TANKZUGANGSÖFFNUNG, INSBESONDERE FÜR TANKSTUTZEN IN KRAFTFAHRZEUGEN	ALFRED ENGELMANN HOLDING GMBH	EKENHORST DERK,BULTMANN ETZHARD
EP-1095403-A1	20010502	VERFAHREN ZUR BESEITIGUNG VON DEFEKTEN VON SILIZIUMKÖRPERN DURCH SELEKTIVE ÄTZUNG	BOSCH GMBH ROBERT	EIMERS-KLOSE DOERTE,UEBBING HELGA,SPITZ RICHARD,LAERMER FRANZ,SCHILP ANDREA
EP-0433790-A1	19910626	Brenner.	ASEA BROWN BOVERI	KELLER JAKOB DR
EP-1655478-A1	20060510	Vorrichtung zur elektrischen Verbindung von Kontaktstiften mit Anschlussstiften eines von der Vorrichtung ausgebildeten Steckverbinders	SIEMENS AG	SANFTLEBEN EMANUEL,UNRUH MARCUS
EP-1637656-A1	20060322	Vorrichtung mit lichtemittierenden Dioden für die Markierung von Flächen	BEHRENDT LICHTDESIGN GMBH	BEHRENDT KAY
EP-1326743-A1	20030716	VERBUNDSICHERHEITSGLASSCHEIBE MIT SOLLBRUCHSTELLE, VERFAHREN ZU DEREN HERSTELLUNG UND DEREN VERWENDUNG	CHEMETALL GMBH	WEITZEL KLAUS,SCHWAMB MICHAEL,WEINFURTNER HANS,HOLTMANN KLAUS,HERASIMTSCHUK JOERG
EP-0212154-A1	19870304	Verfahren zur Chlormethylierung von Polyphenylenethern.	HUELS CHEMISCHE WERKE AG	GRUNDMANN RABAN DR
EP-0564777-A1	19931013	Arbeitscontainer für Kleinbaustellen.	LANDT THOMAS	LANDT THOMAS
EP-1716330-A1	20061102	VERFAHREN ZUR GLEICHSTELLUNG DER EINSPRITZMENGENUNTERSCHIEDE ZWISCHEN DEN ZYLINDERN EINER BRENNKRAFTMASCHINE	SIEMENS AG	KASTNER OLIVER,RABL HANS-PETER,DIETL ROLAND
EP-1359593-A1	20031105	SPM-Sensor und Verfahren zur Herstellung desselben	NANOWORLD AG	LUTTER STEFAN
EP-0763176-A1	19970319	REINIGBARE MOLCHSTATION	TUCHENHAGEN GMBH	COURA HERBERT ROBERT,SCHOLZ GUNDAR HELGE
EP-0221546-A1	19870513	Optische Fadenrissüberwachungsvorrichtung für Tufingmaschinen.	SICK OPTIK ELEKTRONIK ERWIN	VON STEIN WALTER
EP-0671568-A1	19950913	Fügeverbindung zweier Bauteile.	BAYERISCHE MOTOREN WERKE AG	WEIDENAUER GUENTHER,GABLER REINHOLD
EP-0443166-A1	19910828	Phosphonsäureester enthaltende Acrylnitril(co)polymerisate.	BAYER AG	MICHELS GISBERT DR,SPILGIES GUENTER DR,ENGELHARD HELMUT DR,ARNDT UWE DR,KORTE SIEGFRIED DR
EP-0087019-A1	19830831	Videorecorder mit Zeitraffer- und/oder Zeitlupenwiedergabe.	LICENTIA GMBH	KLUTH HANS-JURGEN ING GRAD
EP-0495336-A1	19920722	Verwendung von in Gegenwart von Wasser abbindende Massen zur Befestigung von Ankerstangen.	HILTI AG	MAUTHE PETER,HENSE ULRICH DR,HINTERWALDNER RUDOLF
EP-1501795-A1	20050202	ZIMTSÄUREAMIDE	BAYER AG	NEWTON BEN,LAMPE THOMAS,BRUNNER NINA,ENDERMANN RAINER,FREIBERG CHRISTOPH,POHLMANN JENS,OTTENEDER MICHAEL,NELL PETER,SCHIFFER GUIDO,SHIMADA MITSUYUKI,SVENSTRUP NIELS,PERNERSTORFER JOSEF
EP-1858476-A1	20071128	FARBINTENSIVIERUNG VON FÄRBUNGEN AUF KERATINHALTIGEM SUBSTRAT	HENKEL KGAA	HOEFFKES HORST,SCHUMACHER ULRIKE,SCHMIDT OLIVER,FRANKE INA,OBERKOBUSCH DORIS
EP-1063011-A1	20001227	Katalysator für die Dampfreformierung von Alkoholen	DEGUSSA	BAUMANN FRANK,ANDERSCH STEFAN,WIELAND STEFAN,ADAM FRANK
EP-0425848-A1	19910508	Säulenpackungsmaterial für die Gelpermeationschromatographie, Verfahren zu dessen Herstellung sowie dessen Verwendung.	MACHEREY NAGEL & CO CHEM	OERSCHKES RALF JULIUS,WULFF GUENTER PROF DR,MINARIK MILAN
EP-0440958-A1	19910814	Verfahren zur Herstellung eines schwarzen Mangan-Eisenoxid-Pigmentes.	BAYER AG	BUXBAUM GUNTER DR,KUSKE PETER DR
EP-1029115-A1	20000823	ERZEUGNIS, INSBESONDERE BAUTEIL EINER GASTURBINE, MIT KERAMISCHER WÄRMEDÄMMSCHICHT	ROLLS ROYCE DEUTSCHLAND GMBH	KEMPTER KARL,HEIMBERG BEATE,ENDRISS AXEL,BAST ULRICH,GREIL PETER,BEELE WOLFRAM,HONG CHU-WAN,ALDINGER FRITZ,SEIFERT HANS-J,HOFFMANN MICHAEL,HAUBOLD THOMAS
EP-0463621-A1	19920102	Empfangsgerät für digitale Funksignale.	KOECHLER ERIKA FA	LAX ALEXANDER PETER
EP-1459014-A1	20040922	AUSZUGSSYSTEM EINES HAUSHALTSGERÄTS, INSBESONDERE EINES GARGERÄTS	BSH BOSCH SIEMENS HAUSGERAETE	ERDMANN KLAUS,WIEDENMANN REINHARD
EP-0193749-A1	19860910	Mechanische Linearantriebseinheit.	PROMA PROD & MARKETING GMBH	KAISER SIEGMUND H ING,LIPINSKI REINHARD ING
EP-1696989-A1	20060906	KOPFBANDEINRICHTUNG FÜR EINE ATEMMASKE, SOWIE VERFAHREN ZUR HERSTELLUNG DERSELBEN	MAP MEDIZIN TECHNOLOGIE GMBH	LANG BERND,BIENER ACHIM,VOEGELE HARALD,BECHTEL MARTIN,STAUFFENBERG CASPAR GRAF
EP-0861969-A1	19980902	Ankerplatte	RADTKE JOHANNES	RADTKE JOHANNES
EP-0601482-A1	19940615	Verfahren zur Hydrophobierung von pyrogen hergestelltem Siliciumdioxid.	WACKER CHEMIE GMBH	KRATEL GUENTER DR,MUEHLHOFER ERNST DR,SCHERM PETER DR
EP-0976716-A1	20000202	Verfahren zur Herstellung von Estern der (Meth)acrylsäure	BAYER AG	WEIKARD JAN DR,FISCHER WOLFGANG DR
EP-0669271-A1	19950830	Transportbehälter.	MICHAEL KASISCHKE KNOW HOW UND	KASISCHKE MICHAEL
EP-1743824-A1	20070117	Schiebetürkonstruktion für Bahnsteige und Verfahren zu deren Montage	KABA GILGEN AG	HUG ROBERT,EGLI PETER,WINKELMANN UELI
EP-0181490-A1	19860521	Vorrichtung zur Erzeugung von kartesischen Horizontal- und Vertikalbewegungen.	SCHWARZ FRIEDHELM	SCHWARZ FRIEDHELM
EP-1010641-A1	20000621	Deckel zum Verschliessen von Behältern	ALUSUISSE LONZA SERVICES AG	JUD WILFRIED
EP-0713749-A1	19960529	Werkzeugmaschine	DEITERT HEINZ	DEITERT HEINZ
EP-1029712-A1	20000823	Fahrzeugluftreifen	CONTINENTAL AG	JANSEN MICHAEL,BAUMHOEFER JOHANNES JOSEF,WIES BURKHARD
EP-0483135-A1	19920506	KATALYSATOR-GEHÄUSE UND TRÄGERKÖRPER INSBESONDERE FÜR STARTKATALYSATOREN.	EMITEC EMISSIONSTECHNIK	SWARS HELMUT
EP-1534448-A1	20050601	BEFESTIGUNGSELEMENT, INSBESONDERE ZUM BLINDNIETEN	NEWFREY LLC	OPPER REINHOLD
EP-1737759-A1	20070103	VORRICHTUNG ZUR AUSGABE EINES FLUIDES AUS EINEM HOHLRAUM EINES BEHÄLTERS	HUBER VERPACKUNGEN GMBH & CO K	THEWES RUDOLPH,HAEUSSLER BERND,KRAUSE KARL-FRIEDRICH,SCHNEIDER PETER
EP-1529385-A1	20050511	ZUGANGSKONTROLLE BEI PAKETORIENTIERTEN NETZEN	SIEMENS AG	MENTH MICHAEL
EP-1250226-A1	20021023	INTAGLIO-DRUCKMASCHINE	KOENIG & BAUER AG	SCHAEDE JOHANNES GEORG
EP-1578255-A1	20050928	HYGIENESCHUTZ FÜR ENDOSKOPE	KRESS JUERGEN	KRESS JUERGEN
EP-1033161-A1	20000906	Verfahren und Anordnung zur Speicherung von in einem Gas enthaltenen Stickstoffoxiden	DORNIER GMBH	SCHAEFFNER GUIDO,PLOG CARSTEN DR,ANDORF RENATO DR
EP-0925565-A1	19990630	VERFAHREN ZUR STEUERUNG DES TRANSPORT- UND REISEVERKEHRS	DAIMLER BENZ AG	GUENTHER CHRISTIAN
EP-1493794-A1	20050105	Haftklebstoff-Zusammensetzung	COLLANO AG	FREI PIA
EP-0105304-A1	19840418	MIKROFILMLESEGERÄT.	DATRONIC GMBH	MAYER GERHARD,RUDINGER OTTO,GROSSMANN RICHARD
EP-1518761-A1	20050330	Verbundschichtmaterial insbesondere für einen Airbag, und Verfahren zu dessen Herstellung, Airbag, Passivrückhaltesysteme mit Airbag, sowie gasdichter Polyamidpolymerfilm	COLLANO XIRO AG	SCHULTHESS ADRIAN DR
EP-1032743-A1	20000906	SELBSTVERRIEGELNDES PANIKSCHLOSS	DORMA GMBH & CO KG	BRUEHL MICHAEL
EP-1123484-A1	20010816	Vorrichtung zur Erzeugung eines Drehratensignals	BOSCH GMBH ROBERT	FUNK KARSTEN,NEUL REINHARD,LORENZ GUNAR
EP-0358279-A1	19900314	Einrichtung zum Trocknen von Geschirr in einer Haushalt-Geschirrspülmaschine.	BAUKNECHT HAUSGERAETE	BUSER JOSEF,GUMM MANFRED,KOGLIN GUNTER,FRIED HARALD
EP-1317335-A1	20030611	VERFAHREN ZUR HERSTELLUNG EINES VERBUNDSCHLAUCHS	HILLE ALBRECHT	HILLE ALBRECHT
EP-1297801-A1	20030402	Steuereinheit	ARC SEIBERSDORF RES GMBH	FUGGER ERWIN,SZIVATZ MICHAEL,GAEBLER GERHARD,BURGER THOMAS
EP-0805146-A1	19971105	Katalysatorträger und Katalysatoren für Dehydrocyanisierungsreaktionen und deren Herstellungsverfahren	BASF AG	TRUEBENBACH PETER DR,KROENER MICHAEL DR,DUPUIS JACQUES DR,SCHWAB EKKEHARD DR
EP-0926311-A1	19990630	Rotor einer Strömungsmaschine	ASEA BROWN BOVERI	ENDRES WILHELM DR
EP-1907248-A1	20080409	STÜTZWINDE MIT STÜTZLASTINDIKATOR	JOST WERKE GMBH & CO KG	SAUPE SWEN,ALGUEERA JOSE MANUEL
EP-1125863-A1	20010822	Zylinderförmige Verpackung für pastöse Füllgüter	VG NICOLAUS GMBH	WEGMANN HEINZ,REITMEIER FRANZ,BOECK MARKUS
EP-0729562-A1	19960904	POSITIONSMELDER FÜR DIE AUTOMATION	EISSCHIEL HEINZ	VASILOIU VICTOR
EP-1697762-A1	20060906	EINPARKHILFE MIT ZWEI ODER MEHR SENSOREN MIT GLEICHZEITIGER DIREKT- UND KREUZECHOMESSUNG	BOSCH GMBH ROBERT	BROSCHE THOMAS
EP-1368311-A1	20031210	DELTA1-PYRROLINE ZUR BEKÄMPFUNG VON SCHÄDLINGEN	BAYER CROPSCIENCE AG	HANSEN OLAF,ERDELEN CHRISTOPH,PLANT ANDREW,SEITZ THOMAS,TURBERG ANDREAS
EP-0349559-A1	19900110	GERÄT ZUM ERFASSEN EINER GARNBEWEGUNG.	IRO AB	THOLANDER LARS HELGE GOTTFRID
EP-1197400-A1	20020417	Seitengassackmodul	TRW REPA GMBH	FISCHER ANTON
EP-0456653-A1	19911121	SCHALTUNGSANORDNUNG FÜR EINE BREMSANLAGE MIT BLOCKIERSCHUTZREGELUNG.	TEVES GMBH ALFRED	BATISTIC IVICA,WUPPER HANS,EHMER NORBERT,FENNEL HELMUT,BUSCHMANN GUNTHER,SCHMIDT ROBERT
EP-1581481-A1	20051005	VERBESSERTE NEUTRALISATION VON ISOPHORONNITRIL-SYNTHESEAUSTRÄGEN	BASF AG	BRAUN GEROLD,OFTRING ALFRED
EP-0773877-A1	19970521	VENTILVORRICHTUNG, INSBESONDERE FÜR HYDRAULISCHE BREMSANLAGEN MIT BLOCKIER- UND/ODER ANTRIEBSSCHLUPFREGELUNG, UND VERFAHREN ZUR EINSTELLUNG EINER VENTILVORRICHTUNG	TEVES GMBH ALFRED	ZAVISKA DALIBOR,LINHOFF PAUL
EP-1576936-A1	20050921	Stent mit einer Stegstruktur	ADMEDES SCHUESSLER GMBH	LANGE ALEXANDER,EHRLINSPIEL MICHAEL,FLAXMEIER ERIK
EP-0100397-A1	19840215	Behälter zur Aufnahme einer Magnetbandkassette.	GRUNDIG EMV	ZOLLNER RAINER
EP-1045780-A1	20001025	SCHEIBENWISCHER	BOSCH GMBH ROBERT	ZIMMER JOACHIM
EP-0875031-A1	19981104	PROZESSOR ZUR BILDVERARBEITUNG	SIEMENS AG	SCHACKOW ALEXANDER,SCHUEFFNY RENE,GLIESE JOERG,RAAB WOLFGANG,HACHMANN ULRICH,RAMACHER ULRICH,BRUELS NIKOLAUS
EP-0919372-A1	19990602	Druckwerk für eine Rotationsdruckmaschine	HEIDELBERGER DRUCKMASCH AG	JOHN SHERIDAN RICHARD
EP-1754075-A1	20070221	TESTVERFAHREN UND TESTVORRICHTUNG ZUM TESTEN EINER INTEGRIERTEN SCHALTUNG	SIEMENS AG	RAUSCHER PETER,MOSEL STEFAN,BUCHNER REINHARD,EBNER CHRISTIAN,VOIGTLAENDER ARNDT
EP-1326231-A1	20030709	Sprachidentifizierung	DEUTSCHE TELEKOM AG	BERTRAM LUTZ,TRINKEL MARIAN DIPL-ING,HOEPELMAN JAAP PROF DR
EP-0673601-A1	19950927	Filter für Aquarien.	EHEIM GMBH & CO KG	SCHMIDT MICHAEL,FRANK GERHARD,MAYER FERDINAND,LUETZAU FRANK V,HEROLD ULRICH DR,WIEDENMANN WALTER
EP-0877687-A1	19981118	ELEKTROMAGNETISCH BETÄTIGTES VENTIL, INSBESONDERE FÜR HYDRAULISCHE BREMSANLAGEN VON KRAFTFAHRZEUGEN	BOSCH GMBH ROBERT	HOHL GUENTHER
EP-1237386-A1	20020904	Verfahren zur Relokation des Diversitätspunktes einer mobilen Station in einem Funkzugriffsnetz	SIEMENS AG	FITER BRUNO,FLENDER HANS-ULRICH,TROCH EDDY,REIM THOMAS,GERLICH NOTKER,LARMOUR CHRIS
EP-1683029-A1	20060726	VERFAHREN ZUR SPEICHERUNG VON DATEN IN EINEM WAHLZUGRIFFSPEICHER UND VERSCHLÜSSELUNGS- UND ENTSCHLÜSSELUNGSVORRICHTUNG	MICRONAS GMBH	STEFFENS REINHARD,PLOOG HAGEN
EP-1309782-A1	20030514	VERFAHREN UND VORRICHTUNG ZUR ÜBERWACHUNG EINES SENSORS	BOSCH GMBH ROBERT	LANDSCHOFF OTWIN
EP-0991788-A1	20000412	NICKEL-CHROM-MOLYBDÄN-LEGIERUNG	KRUPP VDM AG	HEUBNER ULRICH,KOEHLER MICHAEL
EP-1109649-A1	20010627	WERKZEUGMASCHINE	WITZIG & FRANK GMBH	BAUER WALTER,BAUMBUSCH FRANK
EP-1891674-A1	20080227	HALBLEITERSCHUTZSTRUKTUR FÜR EINE ELEKTROSTASTISCHE ENTLADUNG	ATMEL GERMANY GMBH	KLAUSSNER MANFRED,DUDEK VOLKER,GRAF MICHAEL,DIETZ FRANZ
EP-1426492-A1	20040609	Verfahren zur Herstellung einer fugenlosen und porösen Granulatdecke sowie nach diesem Verfahren hergestellte Granulatdecke	WALO BERTSCHINGER AG	ZOLLINGER HEINI
EP-0673698-A1	19950927	Vorrichtung zur Herstellung von Giessformen.	WAGNER HEINRICH SINTO MASCH	GROLLA HERBERT DIPL-ING
EP-1511664-A1	20050309	ZAHNSTANGENLENKUNG	ZF LENKSYSTEME GMBH	BENKLER KARL,OCKER HERMANN,HAFERMALZ JENS-UWE,JOACHIM FRANZ-JOSEF,SCHAENZEL RAINER,SPECHT HARTMUT
EP-0242358-A1	19871028	VERFAHREN ZUR TRENNUNG EINES DENTALEN FESTSTOFF-FLÜSSIGKEITGEMISCHES.	PREGENZER BRUNO	TRAWOEGER WERNER
EP-1053547-A1	20001122	WIEDERGABEVORRICHTUNG FÜR PLATTENFÖRMIGE AUFZEICHNUNGSTRÄGER	BOSCH GMBH ROBERT	MAIER JENS,ZIMMERMANN HOLGER
EP-1451433-A1	20040901	Glasverbund	CZAPKA LINDA	CZAPKA LINDA
EP-1315589-A1	20030604	MODEL ZUR VERWENDUNG ALS FILTER, KATALYSATOR ODER ERHITZER SOWIE VERFAHREN ZU SEINER HERSTELLUNG	GKN SINTER METALS GMBH	ROETHIG THOMAS
EP-1008713-A1	20000614	Verriegelungsvorrichtung	SIEGENIA FRANK KG	SCHNEIDER DIETER,SCHNEIDER ALFRED,MENNE MARKUS
EP-1486615-A1	20041215	Schutzplankenstrang	SPIG SCHUTZPLANKEN PROD GMBH	SCHMITT KARL-HEINZ DIPL-ING
EP-0360751-A1	19900328	Belichtungssteuerungsverfahren und fotografisches Farbkopiergerät.	GRETAG AG	KRAFT WALTER DR,RITTER VON STEIN WERNER DR
EP-1847715-A1	20071024	Verfahren zum Betreiben eines Turboverdichters sowie Turboverdichter	SIEMENS AG	ENGLER THORSTEN DR,MAEHLMANN STEFAN DR,SIEBER UWE DR,MERTENS BERNWARD DR
EP-0515766-A1	19921202	Spritze mit Vorrichtung zum selbsttätigen Klemmen der Nadel und mit Mittel zum Einziehen der Nadel in die Spritze am Ende einer Einspritzung.	CASELLI PAOLO	CASELLI PAOLO
EP-1695748-A1	20060830	Vorrichtung zum Spielen von Geschicklichkeitsspielen	STROMER MAXIMILIAN	STROMER MAXIMILIAN
EP-0698575-A1	19960228	Hebebühne, insbesondere für Kraftfahrzeuge	PERKUTE MASCHINENBAU GMBH	THIELOW FRANK
EP-1167436-A1	20020102	Trennbare Schicht, Schichtstoff und Verfahren zu seiner Herstellung	FRANTSCHACH INNCOAT GMBH	MUNNINGER WILHELM DR,FERRARIS GIUSEPPE,LUDWIG PETER,RINK TOMAS FEDERICO,TSCHENET WERNER
EP-0635282-A1	19950125	Verfahren zur Reststoffbehandlung in Müllverbrennungsanlagen.	ABB RESEARCH LTD	SELINGER ADRIAN DR,BALG JUERGEN DR,SIMON FRANZ-GEORG DR
